,id,chain,offer,market,repeattrips,repeater,PCT,PQT,PCY,PBD,Purchase_amount,Purchase_quantity,cluster_num
612,101910468,20,0.75,7,0,0,7.496,3.233,8.866,7.496,824.52,255.0,1
613,101916427,15,0.75,9,0,0,18.183,2.138,19.15,17.144,1800.09,842.0,1
614,101956109,15,0.75,9,0,0,14.459,3.326,13.819,11.83,3123.08,939.0,3
615,101961875,15,2.0,9,0,0,20.101,3.669,19.637,18.166,3397.12,926.0,1
616,101973933,14,2.0,8,0,0,23.526,3.851,26.259,21.765,4070.07,1057.0,1
617,101974103,18,0.75,11,0,0,17.895,3.833,17.278,14.737,3507.51,915.0,2
618,101988510,14,0.75,8,0,0,6.045,2.455,8.338,7.327,483.58,197.0,0
619,101999309,88,0.75,14,0,0,12.042,3.23,13.301,11.433,2035.08,630.0,1
620,102014805,88,0.75,14,0,0,21.906,3.527,22.988,19.914,3724.01,1056.0,0
621,102015445,15,0.75,9,0,0,22.23,4.369,21.973,19.296,3801.38,870.0,2
622,102016613,4,0.75,1,0,0,47.101,3.863,50.259,38.446,8996.36,2329.0,1
623,102036434,15,1.5,9,0,0,21.543,3.443,21.447,19.466,4847.09,1408.0,0
624,102054128,4,0.75,1,0,0,38.414,3.742,29.486,25.753,13829.14,3696.0,4
625,102058116,3,0.75,2,0,0,37.307,3.66,38.418,30.195,9028.25,2467.0,3
626,102104939,88,0.75,14,0,0,13.596,2.183,16.953,14.608,1373.16,629.0,2
627,102107338,15,0.75,9,0,0,34.703,3.56,31.215,27.698,5899.59,1657.0,1
628,102119207,15,2.0,9,0,0,16.243,2.548,17.971,15.788,1689.28,663.0,3
629,102130922,15,1.25,9,0,0,16.549,4.13,16.92,14.722,2267.24,549.0,1
630,102146923,20,0.75,7,0,0,9.717,3.538,10.959,9.225,1457.61,412.0,4
631,102218675,15,2.0,9,0,0,14.117,4.104,15.018,11.964,705.85,172.0,1
632,102262420,15,2.0,9,0,0,25.208,3.946,22.706,18.945,6176.03,1565.0,1
633,102265372,17,0.75,4,0,0,15.805,3.283,16.845,15.151,2560.47,780.0,1
634,102419304,88,0.75,14,0,0,52.155,5.274,49.272,43.773,9805.06,1859.0,3
635,102473695,18,0.75,11,0,0,9.608,3.695,11.161,8.983,1104.93,299.0,1
636,102476636,15,0.75,9,0,0,19.946,3.399,19.773,17.765,2273.88,669.0,3
637,102511948,95,0.75,39,0,0,9.275,2.967,9.752,9.147,1326.26,447.0,1
638,102580792,18,1.25,11,0,0,15.095,3.043,18.09,14.801,2279.38,749.0,3
639,102587259,3,0.75,2,0,0,6.234,2.579,7.036,7.036,492.51,191.0,4
640,102591842,20,0.75,7,3,1,12.199,2.049,13.197,10.76,2098.28,1024.0,3
641,102592113,17,0.75,4,0,0,7.208,4.054,7.863,7.013,259.48,64.0,1
642,102602473,88,0.75,14,0,0,20.911,3.82,22.922,20.911,3575.8,936.0,4
643,102605388,88,0.75,14,0,0,17.202,3.012,19.942,15.06,3629.52,1205.0,0
644,102614466,15,1.0,9,0,0,17.879,3.048,19.098,16.16,2520.97,827.0,3
645,102625414,14,1.0,8,0,0,18.069,3.171,18.21,15.965,4661.81,1470.0,1
646,102681338,20,0.75,7,0,0,17.055,3.131,17.715,15.426,2745.8,877.0,3
647,102682179,3,2.0,2,0,0,26.584,3.462,24.416,21.056,6885.21,1989.0,3
648,102740282,15,0.75,9,0,0,42.131,4.402,38.426,29.941,11796.76,2680.0,0
649,102745775,4,0.75,1,0,0,16.625,3.044,17.507,15.336,1978.33,650.0,4
650,102766968,15,0.75,9,0,0,20.038,3.917,20.584,18.114,2264.29,578.0,1
651,102767850,15,2.0,9,0,0,31.485,2.542,33.409,29.051,6013.62,2366.0,0
652,102778941,4,0.75,1,0,0,17.805,3.751,16.1,14.413,3026.82,807.0,2
653,102782870,18,2.0,11,3,1,10.648,3.549,10.424,10.105,990.31,279.0,1
654,102786301,15,1.25,9,0,0,19.691,3.057,18.503,17.521,4292.66,1404.0,1
655,102793902,20,0.75,7,0,0,11.078,3.116,11.964,9.753,1794.6,576.0,3
656,102796996,14,0.75,8,0,0,11.199,3.407,11.341,9.431,1791.9,526.0,3
657,102801070,14,1.0,8,0,0,28.48,3.577,28.572,22.932,8828.67,2468.0,1
658,102817469,17,0.75,4,0,0,7.528,2.893,8.38,7.658,888.29,307.0,4
659,102830216,15,0.75,9,0,0,14.775,3.08,17.421,14.234,2334.39,758.0,1
660,102833238,4,2.0,1,0,0,35.839,3.029,36.313,28.634,10966.67,3621.0,4
661,102850487,14,0.75,8,0,0,30.878,4.72,31.411,27.465,5465.49,1158.0,3
662,102852076,95,0.75,39,0,0,9.294,3.648,9.294,8.409,882.91,242.0,1
663,102871703,15,0.75,9,0,0,11.634,2.73,10.288,10.374,1244.84,456.0,1
664,102889477,4,0.75,1,0,0,10.594,1.877,13.545,11.146,1070.02,570.0,4
665,102891523,4,0.75,1,0,0,8.832,4.554,10.795,8.968,582.93,128.0,1
666,102900714,4,2.0,1,0,0,90.465,2.089,85.865,84.434,5066.04,2425.0,1
667,102912484,15,0.75,9,0,0,13.993,3.263,15.222,12.677,3638.17,1115.0,2
668,102918075,15,0.75,9,0,0,24.919,3.096,29.38,23.281,6728.07,2173.0,1
669,102936060,15,1.5,9,0,0,26.929,2.815,28.264,22.5,3419.96,1215.0,2
670,102945158,15,1.0,9,0,0,16.654,2.793,14.156,13.859,3963.64,1419.0,4
671,102970463,15,0.75,9,0,0,5.431,3.802,5.431,5.431,38.02,10.0,4
672,102973979,4,2.0,1,0,0,17.904,3.315,15.197,13.907,4422.36,1334.0,1
673,102987840,17,3.0,4,0,0,32.693,3.477,31.973,25.292,10167.55,2924.0,0
674,102999849,15,1.5,9,0,0,11.864,3.929,12.025,10.531,1779.66,453.0,2
675,103007086,18,0.75,11,0,0,10.362,3.02,11.416,10.205,673.54,223.0,3
676,103008349,95,0.75,39,0,0,15.859,2.872,17.956,17.073,3124.3,1088.0,3
677,103012299,15,0.75,9,0,0,10.35,2.699,10.89,9.708,1252.34,464.0,3
678,103014241,15,0.75,9,0,0,19.244,3.218,19.146,16.689,3771.74,1172.0,2
679,103016635,15,0.75,9,0,0,20.649,3.355,22.526,17.896,3221.27,960.0,1
680,103019549,95,0.75,39,0,0,10.446,2.075,10.996,9.425,1253.52,604.0,3
681,103036903,17,0.75,4,0,0,28.853,3.834,29.05,24.389,8511.64,2220.0,1
682,103037388,3,1.25,2,0,0,6.882,2.138,8.189,7.874,818.93,383.0,2
683,103039211,17,0.75,4,0,0,10.305,2.764,12.366,11.631,1174.73,425.0,3
684,103042254,14,0.75,8,0,0,114.855,14.844,96.72,88.35,9188.42,619.0,0
685,103055036,15,2.0,9,0,0,32.014,2.481,34.902,24.86,8899.89,3587.0,1
686,103071558,20,1.5,7,0,0,7.226,2.947,8.633,6.822,975.52,331.0,1
687,103079601,15,0.75,9,0,0,13.507,3.071,15.046,12.067,2377.2,774.0,1
688,103086878,4,0.75,1,0,0,7.603,2.95,8.993,8.38,737.46,250.0,1
689,103104842,15,1.0,9,0,0,14.861,3.731,12.327,11.383,2674.95,717.0,1
690,103105001,15,2.0,9,0,0,11.637,2.392,14.419,11.637,2653.13,1109.0,3
691,103112926,20,0.75,7,0,0,20.655,3.296,23.15,17.3,4792.0,1454.0,3
692,103128329,15,0.75,9,0,0,21.133,2.72,24.246,19.796,3127.69,1150.0,4
693,103130069,20,0.75,7,0,0,14.513,3.01,15.064,11.706,3570.21,1186.0,1
694,103132791,17,0.75,4,0,0,10.677,2.721,11.001,8.916,2541.16,934.0,3
695,103134281,3,0.75,2,0,0,34.521,3.477,29.469,31.796,2416.48,695.0,3
696,103157696,3,0.75,2,0,0,13.533,2.937,15.669,13.306,2381.76,811.0,1
697,103168884,17,0.75,4,0,0,29.237,4.137,29.237,25.114,3917.78,947.0,2
698,103209315,15,1.0,9,0,0,20.984,3.931,18.532,16.525,3965.92,1009.0,0
699,103229418,17,0.75,4,0,0,6.799,3.782,7.919,7.012,673.13,178.0,1
700,103233506,15,2.0,9,0,0,12.572,2.562,12.978,12.191,402.31,157.0,1
701,103247295,17,1.25,4,0,0,22.863,3.785,22.863,19.201,3955.32,1045.0,1
702,103255324,18,1.25,11,0,0,25.81,3.984,26.573,21.928,5394.38,1354.0,2
703,103259590,17,0.75,4,0,0,10.618,3.34,11.797,10.181,1486.48,445.0,0
704,103261699,15,0.75,9,0,0,13.738,4.667,13.835,11.968,1950.77,418.0,1
705,103270927,14,0.75,8,0,0,41.339,5.809,36.621,30.352,6738.19,1160.0,3
706,103273049,88,0.75,14,0,0,8.805,1.739,10.749,10.093,827.65,476.0,4
707,103309444,18,0.75,11,0,0,22.464,3.945,21.337,18.26,5952.9,1509.0,4
708,103311116,18,0.75,11,0,0,33.368,6.418,34.185,27.193,8375.41,1305.0,2
709,103337749,15,1.0,9,0,0,17.502,2.688,19.731,16.088,4182.94,1556.0,0
710,103339467,14,1.25,8,0,0,26.972,2.538,29.046,24.102,6796.86,2678.0,3
711,103370612,14,0.75,8,0,0,16.382,3.881,17.181,14.752,2817.7,726.0,3
712,103380854,15,0.75,9,0,0,15.637,2.807,16.419,14.19,2298.7,819.0,1
713,103396965,20,0.75,7,0,0,11.698,2.231,14.513,12.534,1930.24,865.0,3
714,103419700,14,0.75,8,0,0,30.792,4.944,26.447,23.686,4310.85,872.0,1
715,103429165,18,0.75,11,0,0,33.677,3.93,34.56,27.06,9227.47,2348.0,2
716,103454436,15,0.75,9,0,0,15.393,3.222,17.318,14.872,2632.28,817.0,1
717,103478015,15,0.75,9,0,0,9.792,2.129,12.884,10.417,489.59,230.0,3
718,103480078,17,0.75,4,0,0,18.088,3.245,21.438,15.967,4630.57,1427.0,0
719,103490413,88,3.0,14,0,0,22.221,1.984,16.464,16.902,3177.59,1602.0,3
720,103493222,15,0.75,9,0,0,16.559,4.128,18.747,17.637,2980.7,722.0,1
721,103499190,3,0.75,2,0,0,24.224,4.12,21.52,18.864,4433.03,1076.0,1
722,103500641,88,0.75,14,0,0,10.532,3.668,12.514,10.854,1063.7,290.0,2
723,103502921,18,0.75,11,0,0,22.006,4.377,21.906,17.195,4797.33,1096.0,1
724,103525729,17,0.75,4,0,0,21.332,3.702,22.653,17.299,4757.13,1285.0,1
725,103561961,17,0.75,4,0,0,25.358,3.484,27.111,22.455,6669.28,1914.0,3
726,103573386,17,0.75,4,0,0,16.6,3.45,19.818,15.233,3884.37,1126.0,3
727,103581220,88,0.75,14,0,0,16.272,3.583,16.204,14.895,3872.79,1081.0,1
728,103581665,15,0.75,9,0,0,14.535,2.757,16.095,13.177,2398.2,870.0,0
729,103592886,88,0.75,14,0,0,11.746,4.038,12.708,11.746,775.21,192.0,1
730,103596335,3,1.0,2,0,0,23.071,3.574,21.675,19.13,5375.48,1504.0,3
731,103623524,15,2.0,9,0,0,30.094,3.256,29.631,25.852,3852.0,1183.0,3
732,103635365,17,0.75,4,0,0,14.017,4.453,12.678,11.245,1990.4,447.0,3
733,103643287,95,0.75,39,0,0,16.976,3.341,17.508,15.319,5024.76,1504.0,2
734,103648484,15,0.75,9,0,0,10.261,3.604,10.585,10.158,1005.62,279.0,1
735,103672492,4,2.0,1,0,0,32.316,3.121,29.49,24.389,7755.86,2485.0,2
736,103676341,95,2.0,39,0,0,16.41,3.262,17.858,14.69,3643.11,1117.0,1
737,103688681,14,2.0,8,0,0,29.288,6.966,29.496,23.63,4158.87,597.0,3
738,103743887,15,0.75,9,0,0,7.66,1.891,7.174,6.55,451.94,239.0,1
739,103753737,88,0.75,14,0,0,12.392,2.695,12.77,11.444,2094.23,777.0,3
740,103754820,95,0.75,39,0,0,11.479,3.802,12.852,10.749,1182.38,311.0,1
741,103759429,3,3.0,2,0,0,53.111,3.683,42.981,44.83,8338.35,2264.0,3
742,103767160,4,1.0,1,0,0,14.414,2.724,12.723,12.098,2709.9,995.0,0
743,103785036,4,0.75,1,0,0,30.32,5.52,33.119,28.703,2152.73,390.0,1
744,103813672,18,0.75,11,0,0,13.045,4.405,14.633,12.465,1682.77,382.0,4
745,103818908,4,0.75,1,0,0,22.471,2.62,25.248,18.726,4494.15,1715.0,0
746,103836517,15,2.0,9,0,0,14.08,3.836,12.53,12.086,1365.75,356.0,1
747,103838814,4,0.75,1,0,0,14.865,3.241,16.225,13.304,2660.83,821.0,1
748,103843261,18,0.75,11,0,0,17.679,4.765,22.375,17.358,2864.03,601.0,0
749,103844015,15,0.75,9,0,0,18.496,3.305,17.044,14.598,3255.31,985.0,3
750,103849513,95,0.75,39,0,0,14.956,4.227,14.956,12.522,3694.08,874.0,1
751,103863090,3,1.0,2,0,0,11.607,2.782,10.917,10.917,2019.7,726.0,2
752,103875829,15,0.75,9,0,0,23.564,3.68,19.877,17.834,5207.66,1415.0,3
753,103877491,18,0.75,11,0,0,20.22,3.078,23.109,19.943,1455.85,473.0,0
754,103877944,17,0.75,4,0,0,36.452,3.074,33.45,29.515,8529.76,2775.0,3
755,103906023,14,3.0,8,0,0,8.497,3.036,10.21,8.441,1266.1,417.0,3
756,103910697,4,0.75,1,0,0,11.665,2.759,12.082,9.45,1691.49,613.0,1
757,103933295,14,0.75,8,0,0,16.646,2.59,19.609,16.214,3745.41,1446.0,3
758,103941632,17,1.25,4,0,0,12.272,2.339,11.255,10.893,2037.08,871.0,3
759,103943295,3,0.75,2,0,0,7.674,3.214,8.646,7.487,613.9,191.0,1
760,103952257,3,0.75,2,0,0,24.222,3.493,24.621,20.555,4481.07,1283.0,0
761,103976301,18,0.75,11,0,0,11.164,2.531,15.448,11.969,1328.54,525.0,0
762,103991038,15,0.75,9,0,0,22.39,3.307,25.8,19.777,6269.34,1896.0,1
763,103999868,15,1.0,9,0,0,24.974,3.402,21.357,18.611,7816.8,2298.0,1
764,104000018,4,0.75,1,0,0,22.637,2.535,26.99,21.346,5613.97,2215.0,3
765,104000348,18,0.75,11,0,0,12.426,3.232,14.257,11.381,1354.39,419.0,1
766,104017150,15,0.75,9,0,0,23.884,3.562,30.747,22.292,2675.02,751.0,2
767,104019697,17,1.0,4,0,0,19.82,3.535,19.82,15.884,4479.36,1267.0,0
768,104045294,4,0.75,1,0,0,32.581,3.63,28.445,22.193,9187.77,2531.0,2
769,104047938,15,1.5,9,5,1,11.406,3.298,14.408,13.161,1368.76,415.0,0
770,104051988,15,2.0,9,0,0,16.578,5.053,14.465,13.536,1475.41,292.0,1
771,104054173,95,0.75,39,0,0,7.175,2.856,8.568,7.06,882.5,309.0,3
772,104062787,88,0.75,14,0,0,10.647,3.138,11.088,9.428,2140.08,682.0,3
773,104073612,20,0.75,7,0,0,16.906,3.319,22.78,17.343,2688.09,810.0,1
774,104079182,15,2.0,9,0,0,63.218,6.435,51.421,43.865,10747.0,1670.0,3
775,104086387,15,0.75,9,0,0,30.85,3.865,27.053,23.321,8792.16,2275.0,0
776,104094358,20,0.75,7,0,0,4.449,2.114,6.624,5.229,298.08,141.0,3
777,104098232,15,0.75,9,0,0,7.868,3.476,8.731,7.782,715.97,206.0,0
778,104103056,17,0.75,4,0,0,14.795,2.393,14.35,12.762,3343.66,1397.0,1
779,104104386,15,1.5,9,0,0,22.956,3.088,18.658,16.608,4384.53,1420.0,1
780,104106042,4,0.75,1,0,0,26.417,2.689,26.864,23.195,4754.99,1768.0,1
781,104108151,95,0.75,39,0,0,11.463,2.844,11.05,11.907,1535.98,540.0,3
782,104112116,17,0.75,4,0,0,9.534,2.887,12.846,10.039,1515.84,525.0,3
783,104119249,4,0.75,1,0,0,31.34,3.013,33.963,26.223,7709.55,2559.0,1
784,104210875,15,2.0,9,0,0,22.89,3.451,23.198,19.303,5173.14,1499.0,2
785,104212180,15,1.25,9,0,0,26.472,2.877,25.629,24.096,5638.45,1960.0,0
786,104212926,15,1.0,9,0,0,19.938,2.233,18.985,16.044,4765.2,2134.0,0
787,104249839,15,0.75,9,0,0,25.495,3.474,20.607,18.031,5481.4,1578.0,0
788,104258080,18,0.75,11,0,0,26.781,4.165,32.961,27.098,6855.81,1646.0,1
789,104299690,4,0.75,1,0,0,25.655,2.528,25.655,22.133,5644.03,2233.0,3
790,104304368,4,1.0,1,0,0,16.99,3.564,16.496,14.476,2837.25,796.0,3
791,104305801,15,0.75,9,0,0,21.819,2.35,27.637,23.192,3316.42,1411.0,1
792,104308389,15,2.0,9,0,0,18.977,4.524,17.499,16.795,2922.41,646.0,1
793,104308858,15,2.0,9,0,0,40.948,3.295,42.856,36.799,13799.48,4188.0,1
794,104318866,15,1.25,9,0,0,22.742,3.17,20.46,18.538,6117.67,1930.0,3
795,104323464,20,3.0,7,0,0,11.869,3.043,13.352,11.127,2136.34,702.0,0
796,104349651,3,2.0,2,0,0,20.021,4.03,16.647,15.817,4444.66,1103.0,2
797,104354556,88,0.75,14,0,0,22.306,2.496,21.49,19.364,3524.28,1412.0,3
798,104356531,15,1.5,9,0,0,15.486,3.428,16.565,12.751,4041.93,1179.0,3
799,104365459,4,0.75,1,0,0,19.239,3.922,20.843,17.936,4502.02,1148.0,1
800,104376447,17,0.75,4,0,0,15.52,2.741,15.154,13.788,3212.64,1172.0,2
801,104396467,18,0.75,11,0,0,8.958,2.23,9.598,8.464,1074.94,482.0,2
802,104401568,15,0.75,9,0,0,21.193,3.88,22.801,19.001,3306.17,852.0,1
803,104402069,4,0.75,1,0,0,23.95,2.735,23.765,18.39,6179.01,2259.0,1
804,104405174,18,0.75,11,0,0,32.045,3.324,33.88,28.379,7690.79,2314.0,2
805,104408535,3,0.75,2,0,0,10.729,4.273,12.705,10.42,1448.39,339.0,3
806,104427553,20,0.75,7,0,0,17.793,2.33,28.971,21.939,4519.51,1940.0,1
807,104436557,14,0.75,8,0,0,10.651,3.445,11.162,9.427,1395.25,405.0,1
808,104439048,15,1.25,9,0,0,34.981,3.126,33.87,27.954,6401.45,2048.0,0
809,104447927,17,0.75,4,0,0,13.231,3.081,13.163,12.521,2566.82,833.0,2
810,104448235,4,1.25,1,0,0,28.87,3.913,31.128,28.981,7564.06,1933.0,3
811,104459071,95,1.5,39,0,0,12.234,2.442,16.262,12.58,1333.51,546.0,0
812,104464756,17,0.75,4,0,0,10.679,3.141,10.269,9.368,1067.94,340.0,4
813,104477606,18,1.0,11,0,0,26.561,3.811,26.357,21.894,6852.79,1798.0,1
814,104479467,95,0.75,39,0,0,10.721,4.279,12.67,10.162,975.59,228.0,2
815,104480050,15,1.5,9,0,0,20.158,2.775,18.718,16.998,3144.59,1133.0,2
816,104495350,88,1.0,14,0,0,26.714,5.167,27.58,23.734,5957.21,1153.0,0
817,104502730,4,0.75,1,0,0,17.752,2.418,20.902,16.685,3887.72,1608.0,1
818,104511801,17,0.75,4,0,0,12.093,2.139,10.966,9.514,1293.94,605.0,3
819,104515532,18,0.75,11,0,0,15.784,2.672,15.906,12.715,4119.64,1542.0,2
820,104524820,95,3.0,39,0,0,19.301,2.824,19.791,16.502,5462.2,1934.0,1
821,104535365,3,2.0,2,0,0,31.925,3.8,27.774,24.099,6193.53,1630.0,0
822,104545961,14,0.75,8,0,0,16.408,3.007,17.064,16.683,2986.2,993.0,2
823,104558657,4,0.75,1,0,0,16.598,3.094,16.0,13.156,1776.01,574.0,1
824,104559268,15,2.0,9,0,0,17.269,4.212,16.447,13.983,3453.81,820.0,4
825,104562308,4,1.0,1,0,0,19.127,4.302,16.394,14.093,3213.27,747.0,3
826,104574020,15,2.0,9,0,0,25.301,3.669,25.53,21.453,5642.19,1538.0,1
827,104578545,88,0.75,14,0,0,11.22,4.106,11.574,9.999,1469.86,358.0,2
828,104579015,18,0.75,11,0,0,24.905,3.885,25.456,21.875,5753.09,1481.0,4
829,104580142,15,0.75,9,0,0,39.431,4.359,38.785,35.444,9463.5,2171.0,0
830,104585017,15,0.75,9,0,0,34.315,4.264,32.634,26.475,7995.3,1875.0,2
831,104591362,20,0.75,7,0,0,19.473,3.46,23.04,18.396,4654.1,1345.0,0
832,104602691,4,2.0,1,0,0,11.491,3.847,12.49,11.646,861.82,224.0,1
833,104614700,4,1.25,1,0,0,15.709,3.073,16.163,14.64,2796.25,910.0,2
834,104623286,4,2.0,1,0,0,21.754,4.198,23.065,17.644,3828.77,912.0,3
835,104636179,17,1.0,4,0,0,28.12,6.664,29.004,24.53,4611.68,692.0,3
836,104641432,15,0.75,9,0,0,23.516,3.017,26.218,20.927,4562.01,1512.0,1
837,104665288,20,0.75,7,0,0,12.937,4.206,15.093,13.505,1539.52,366.0,0
838,104672393,17,0.75,4,0,0,9.947,3.149,12.019,10.763,1442.29,458.0,1
839,104675315,3,0.75,2,0,0,23.021,3.656,24.499,19.143,5340.76,1461.0,3
840,104689637,95,0.75,39,0,0,10.007,2.369,12.416,11.973,670.48,283.0,1
841,104694725,15,2.0,9,0,0,9.777,2.59,11.174,10.715,782.17,302.0,0
842,104712549,14,0.75,8,0,0,42.406,3.215,44.043,33.207,12552.25,3904.0,1
843,104725526,4,0.75,1,0,0,14.981,3.679,14.543,13.299,2486.92,676.0,3
844,104762666,3,2.0,2,0,0,22.549,3.646,23.045,19.967,5231.32,1435.0,1
845,104801742,15,0.75,9,0,0,29.651,4.296,28.395,26.804,3350.56,780.0,3
846,104818185,4,0.75,1,0,0,20.765,3.198,21.241,20.163,2782.52,870.0,0
847,104837010,17,0.75,4,0,0,17.254,2.238,19.758,16.48,3675.05,1642.0,3
848,104841944,18,1.0,11,0,0,37.564,5.271,34.042,32.04,6536.09,1240.0,1
849,104844088,18,0.75,11,0,0,10.577,3.065,11.365,9.624,2136.53,697.0,1
850,104847547,18,0.75,11,0,0,22.797,3.733,23.736,17.098,4035.05,1081.0,1
851,104848154,17,0.75,4,0,0,24.87,3.153,25.472,21.779,7361.39,2335.0,1
852,104848313,15,0.75,9,0,0,10.068,2.72,9.757,9.465,1580.61,581.0,3
853,104858316,18,0.75,11,0,0,27.653,3.126,28.356,22.086,6691.93,2141.0,1
854,104859335,17,0.75,4,0,0,10.184,3.003,11.579,9.66,1690.48,563.0,3
855,104874169,88,1.25,14,0,0,9.092,2.885,11.27,9.836,1081.93,375.0,4
856,104876229,15,0.75,9,0,0,14.54,4.3,16.168,13.473,2021.01,470.0,0
857,104878501,15,1.5,9,0,0,25.436,3.615,23.105,19.757,8317.65,2301.0,1
858,104883204,95,0.75,39,0,0,34.193,3.831,30.909,25.685,5470.81,1428.0,0
859,104884542,4,1.0,1,0,0,23.619,2.95,19.491,17.688,4015.2,1361.0,1
860,104891551,20,2.0,7,0,0,14.041,2.827,16.677,13.4,3819.02,1351.0,1
861,104904210,15,0.75,9,0,0,11.801,2.781,12.514,11.34,1451.57,522.0,3
862,104909488,18,0.75,11,0,0,17.885,2.537,20.293,16.172,4220.94,1664.0,3
863,104913135,4,0.75,1,0,0,6.277,3.232,6.465,5.553,433.13,134.0,3
864,104924934,88,0.75,14,0,0,9.576,3.493,11.452,10.479,1110.8,318.0,1
865,104930774,88,0.75,14,0,0,22.01,3.115,25.868,19.919,3983.74,1279.0,1
866,104949217,4,2.0,1,0,0,18.169,2.449,17.924,18.294,2652.69,1083.0,3
867,104960456,18,2.0,11,0,0,12.257,2.728,15.493,13.449,1936.64,710.0,1
868,104984544,14,0.75,8,0,0,12.546,3.123,13.191,11.569,2822.86,904.0,2
869,104986978,3,0.75,2,0,0,10.807,3.896,11.689,9.791,1145.55,294.0,3
870,105008291,15,2.0,9,0,0,29.249,4.184,25.732,20.744,8774.73,2097.0,1
871,105010774,17,1.25,4,0,0,15.574,2.879,17.936,13.471,3192.65,1109.0,0
872,105011127,4,0.75,1,0,0,26.584,4.405,25.576,20.917,5396.58,1225.0,1
873,105011299,4,0.75,1,0,0,18.522,3.346,20.466,17.15,3704.33,1107.0,1
874,105026780,15,0.75,9,0,0,45.175,4.233,44.662,39.107,7860.49,1857.0,4
875,105039504,15,0.75,9,0,0,12.7,4.154,12.276,11.509,1104.86,266.0,1
876,105051432,14,2.0,8,0,0,31.496,4.196,27.401,23.827,2740.12,653.0,2
877,105057732,3,0.75,2,0,0,23.532,5.068,18.928,16.244,4353.47,859.0,2
878,105071295,4,2.0,1,0,0,26.784,2.758,27.837,20.497,6374.58,2311.0,1
879,105085492,15,1.0,9,0,0,29.546,3.8,24.992,21.389,6972.87,1835.0,2
880,105092306,14,0.75,8,0,0,8.149,3.016,8.511,6.964,383.01,127.0,1
881,105094051,15,0.75,9,0,0,18.049,4.125,19.279,17.551,2544.85,617.0,3
882,105097382,4,2.0,1,0,0,17.854,3.529,17.621,14.895,2695.99,764.0,3
883,105109938,15,0.75,9,0,0,32.831,4.58,35.204,29.22,2921.96,638.0,0
884,105110349,4,2.0,1,0,0,19.407,2.801,23.088,19.502,4017.31,1434.0,4
885,105112129,14,1.25,8,0,0,13.314,4.456,14.865,12.473,2170.26,487.0,1
886,105116821,15,0.75,9,0,0,10.214,3.688,10.493,9.618,1154.2,313.0,2
887,105117491,14,0.75,8,0,0,19.536,3.033,20.783,17.695,4883.91,1610.0,0
888,105125362,15,1.0,9,0,0,16.408,3.059,17.054,13.708,4331.6,1416.0,2
889,105128463,217,0.75,10,0,0,13.924,3.367,12.853,11.047,1336.74,397.0,0
890,105150199,4,2.0,1,0,0,12.416,2.338,14.696,11.522,1440.22,616.0,3
891,105155890,18,0.75,11,0,0,12.957,4.167,17.442,12.896,2720.96,653.0,3
892,105165443,18,0.75,11,0,0,10.076,3.298,13.999,11.534,1833.88,556.0,2
893,105168511,14,0.75,8,0,0,16.097,2.757,17.375,13.458,3283.8,1191.0,2
894,105168756,88,0.75,14,0,0,18.172,3.171,20.569,17.121,2961.97,934.0,3
895,105171167,20,0.75,7,0,0,15.189,3.616,19.811,16.569,911.32,252.0,1
896,105196560,15,1.25,9,0,0,27.029,4.172,24.831,22.466,5189.63,1244.0,1
897,105208143,18,0.75,11,0,0,20.273,4.821,22.666,18.758,3263.89,677.0,1
898,105211757,17,0.75,4,0,0,10.322,3.145,10.191,8.132,805.08,256.0,1
899,105217322,4,0.75,1,0,0,18.254,4.39,14.554,13.188,3230.97,736.0,3
900,105222109,15,0.75,9,0,0,16.798,3.317,17.352,14.896,1579.01,476.0,1
901,105250892,3,0.75,2,0,0,16.58,4.555,14.63,13.371,1243.52,273.0,1
902,105255291,20,0.75,7,0,0,8.737,2.898,10.391,8.609,1756.16,606.0,3
903,105263636,88,0.75,14,0,0,14.185,3.839,13.825,12.203,2184.42,569.0,2
904,105263847,4,0.75,1,0,0,86.399,1.652,74.399,74.399,2678.38,1621.0,0
905,105267391,18,0.75,11,0,0,21.978,4.486,24.552,17.989,5450.53,1215.0,1
906,105283968,4,3.0,1,0,0,32.654,2.907,35.103,31.553,2808.24,966.0,3
907,105284964,17,1.0,4,0,0,20.448,3.753,22.237,18.153,3557.92,948.0,2
908,105295318,17,1.25,4,0,0,19.15,2.146,18.121,14.184,6070.54,2829.0,3
909,105302529,18,1.0,11,0,0,26.792,3.02,29.492,23.67,7314.09,2422.0,0
910,105333585,15,0.75,9,0,0,31.363,4.804,27.993,28.95,3387.17,705.0,4
911,105336114,20,0.75,7,0,0,22.239,3.662,23.129,18.585,5203.92,1421.0,1
912,105345549,17,0.75,4,0,0,17.956,2.903,23.266,18.153,1651.92,569.0,3
913,105354540,14,1.0,8,0,0,14.192,2.742,14.963,12.926,2753.22,1004.0,1
914,105365914,14,0.75,8,0,0,15.229,3.819,17.767,13.697,2451.84,642.0,3
915,105369220,15,1.5,9,0,0,7.771,3.824,8.708,7.608,722.74,189.0,2
916,105377044,15,2.0,9,0,0,30.345,2.699,29.376,23.16,9194.57,3407.0,1
917,105380977,95,0.75,39,0,0,19.687,3.352,25.839,22.968,2480.56,740.0,3
918,105383626,3,0.75,2,0,0,13.163,2.319,15.318,12.329,2527.39,1090.0,1
